# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
9.102908494009790373e-04,5.037073759283769089e-04,4.065834743046929808e-04,1.008893525789654510e-03,6.005911020601781627e-04,4.083024232097650112e-04,6.009381020840598182e-04,2.607949191463851055e-02,2.034486819698940963e+00,8.785509749242980532e-04,4.697766629384657702e-04,4.087743130296406062e-04,4.696352710703983178e-04,3.201240589740960568e-02,6.394764346769079566e-01,0.000000000000000000e+00
9.041187307609125897e-04,4.953573288537185424e-04,4.087614003397670322e-04,9.092268347370601389e-04,5.010648153349017654e-04,4.081620194599039570e-04,5.013587616758826641e-04,2.383366162011869849e-02,1.699433327943552285e+00,7.910571354077854198e-04,3.832042220201861975e-04,4.078529151682132900e-04,3.830861631405834376e-04,3.273217071021369134e-02,6.942195886513218284e-01,0.000000000000000000e+00
9.397007690611334802e-04,5.313542683131558140e-04,4.083465016284459448e-04,1.129172332372353716e-03,7.163819857288174567e-04,4.127903506857350186e-04,7.166070007585714470e-04,2.087268491304656443e-02,1.929243153921561316e+00,1.021031063602144753e-03,6.127282053026869525e-04,4.083028536944213966e-04,6.126568119451610049e-04,2.480761490792508794e-02,4.733207081444561481e-01,0.000000000000000000e+00
9.005814592958987473e-04,4.922792993075997357e-04,4.083021590401024665e-04,9.459896448081255666e-04,5.325769700340017912e-04,4.134126759867834140e-04,5.328918923786957499e-04,1.574106475121840945e-02,1.321076766413170844e+00,8.180886381777309480e-04,4.115954134441354327e-04,4.064932257774038385e-04,4.114640417385833498e-04,2.720436400974078975e-02,1.489820623886771500e+00,0.000000000000000000e+00
9.129841573860872752e-04,5.051835692996819180e-04,4.078005877090618014e-04,9.130929293672717306e-04,5.038074206303073824e-04,4.092855102383524462e-04,5.041053788448539514e-04,2.300061862539640872e-02,1.682183037803042680e+00,7.940387090015763646e-04,3.851001886606711605e-04,4.089385195426988679e-04,3.849807339769063699e-04,3.142621608719669418e-02,6.703526094788685441e-01,0.000000000000000000e+00
9.044847982372727175e-04,4.971985895861778587e-04,4.072862077319246285e-04,9.515824748964477661e-04,5.403133770400133078e-04,4.112690962395549221e-04,5.406379102528913530e-04,2.239678118727836051e-02,1.636391565116355196e+00,8.240284869508259944e-04,4.156313413279602727e-04,4.083971419388365658e-04,4.154993833998966838e-04,3.344399541801838099e-02,1.056573635723907501e+00,0.000000000000000000e+00
8.869220069522890625e-04,4.792678478708616995e-04,4.076541586557063811e-04,9.094970945235607415e-04,5.009333577791473015e-04,4.085637353007711423e-04,5.012291569467402803e-04,2.202278556217021274e-02,1.806352616113144904e+00,7.869334643871723481e-04,3.820958269518340430e-04,4.048376382335446954e-04,3.819758166076827883e-04,3.008435861346656776e-02,1.044328651390969753e+00,0.000000000000000000e+00
8.823179737095066628e-04,4.778442023942919737e-04,4.044737712861883202e-04,9.059570152275559646e-04,4.980125714422366711e-04,4.079444435543365800e-04,4.982950572635511588e-04,2.441270640686970042e-02,1.931768931768601760e+00,7.887754774994298846e-04,3.819142604951122053e-04,4.068612166359148342e-04,3.818025138588712944e-04,4.360967246491877225e-02,1.378263023449108005e+00,0.000000000000000000e+00
9.099225395364053193e-04,5.032268584514856336e-04,4.066956806979006014e-04,9.469134535128619946e-04,5.396359058125647186e-04,4.072775492594311202e-04,5.399592513739268941e-04,3.395460569684356777e-02,2.819537563249468803e+00,8.235831488560461065e-04,4.166560913735749424e-04,4.069270551492526933e-04,4.165262658744484504e-04,2.264907229010618833e-02,2.594242367194965482e-01,0.000000000000000000e+00
8.939515481231749203e-04,4.873510518511001990e-04,4.066004973363770134e-04,9.033838159955357968e-04,4.968903805193905683e-04,4.064934379014645055e-04,4.971708766282401711e-04,3.201740146046699875e-02,2.540152858302462846e+00,7.885026677712043876e-04,3.833203051653828004e-04,4.051823613164113312e-04,3.832077396289704750e-04,2.272726822603995944e-02,3.127702317433431745e-01,9.033838159955357968e-04
8.946010871403950199e-04,4.862306683749688537e-04,4.083704190556903440e-04,9.264469024076658855e-04,5.119546327651256813e-04,4.144922660623070890e-04,5.122280548463312416e-04,2.125286637881775020e-02,1.481152212130837142e+00,8.020985656406117185e-04,3.954002626077173801e-04,4.066983061029186622e-04,3.952969414828467662e-04,2.998288982011007575e-02,1.995205099286977202e+00,0.000000000000000000e+00
9.094314750171256104e-04,5.016716527956924764e-04,4.077598211184289985e-04,1.121710955755718647e-03,7.052962578849733630e-04,4.164146968313226665e-04,7.055474925731305578e-04,1.555332729392117259e-02,1.158799636643379927e+00,9.959904847367969088e-04,5.914268617072233024e-04,4.045636274504086152e-04,5.913526013534305516e-04,2.672770720511551470e-02,1.330347048700787127e+00,0.000000000000000000e+00
9.089796478021642048e-04,5.025048748916076998e-04,4.064747741296664417e-04,1.477519537614185429e-03,1.059902570439532135e-03,4.176169639408943302e-04,1.060104557932923467e-03,2.056694067286679584e-02,1.595245423115557060e+00,1.352782511272180915e-03,9.449386769288734000e-04,4.078438378431351128e-04,9.448901203704553444e-04,2.296752311582761844e-02,1.102538928214926273e+00,0.000000000000000000e+00
8.884173690371136543e-04,4.823188795698831540e-04,4.060984914410274943e-04,9.595241013263898890e-04,5.524169476605796927e-04,4.071071525686420500e-04,5.527413918038042839e-04,3.289799682949515192e-02,2.544454850372858346e+00,8.335786031407818597e-04,4.275128510480997860e-04,4.060657492682597370e-04,4.273798097476861962e-04,2.921222407528697648e-02,5.244620348094031215e-01,0.000000000000000000e+00
8.847248369575220952e-04,4.790412761568849944e-04,4.056835609167427936e-04,9.291817994034360859e-04,5.246059907164187701e-04,4.045758081095603424e-04,5.249180717816010399e-04,3.164460353427375749e-02,2.416565288527635857e+00,8.033585986652988682e-04,3.993470796589240800e-04,4.040115172871612580e-04,3.992215092854182047e-04,4.164450856531227985e-02,1.064210242824628949e+00,0.000000000000000000e+00
8.791837644821498543e-04,4.735793978068884641e-04,4.056043670139030484e-04,9.059689757469598440e-04,4.958408429206067908e-04,4.101281320756589499e-04,4.961285159495945488e-04,2.039912325604916962e-02,1.439533131138887256e+00,7.817960717078722456e-04,3.784740692935883999e-04,4.033220025370848664e-04,3.783608969327209148e-04,2.923970507373698652e-02,1.084241734060924500e+00,0.000000000000000000e+00
8.765704496522146779e-04,4.711423631267686409e-04,4.054280878800126152e-04,9.021655417792129837e-04,4.965936073165808486e-04,4.055719368879513579e-04,4.968717668914456043e-04,2.733486148985584535e-02,2.153426406468497589e+00,7.863151619823861588e-04,3.823459663925464708e-04,4.039691947916334062e-04,3.822358886291592184e-04,3.798982928250691643e-02,1.118330144439823925e+00,9.021655417792129837e-04
8.946936072111674222e-04,4.873701017594554534e-04,4.073235060322405411e-04,9.324910787409097616e-04,5.243977309238823060e-04,4.080933452762167948e-04,5.247075309518660401e-04,2.078643286432566017e-02,1.190756020747357979e+00,8.080993417477556938e-04,4.025013736185896669e-04,4.055979686203699469e-04,4.023733710856591404e-04,2.553116897416684780e-02,3.528738495660945773e-01,0.000000000000000000e+00
9.046124064975339350e-04,4.975946888775301807e-04,4.070177172329846700e-04,9.056328424429964039e-04,5.010211562977121176e-04,4.046116855100817295e-04,5.013134048513765741e-04,2.678372784576080537e-02,1.984519343095598742e+00,7.859035539990958524e-04,3.822526818618791596e-04,4.036508728126221167e-04,3.821350099572142791e-04,4.104800314959465568e-02,1.306887073093093932e+00,0.000000000000000000e+00
