# Train Loss,Train reg loss,Train rank loss,Valid Loss,Valid reg loss,Valid rank loss,Valid_pr_mse,Valid_pr_mrrt,Valid_pr_btl,Test Loss,Test reg loss,Test rank loss,Test_pr_mse,Test_pr_mrrt,Test_pr_btl,Better valid loss
7.346501374837665537e-04,4.904864099637748888e-04,2.441637286616976979e-04,7.486180718784914883e-04,5.024201786404268368e-04,2.461978923718792186e-04,5.026979420030561543e-04,2.032132114648785640e-02,1.650265107979066670e+00,6.340114223694169734e-04,3.889365114231361988e-04,2.450749118672880230e-04,3.888282503235235450e-04,2.286288273905857579e-02,2.591443314449861646e-01,0.000000000000000000e+00
7.482080268636445448e-04,5.029539052071762455e-04,2.452541217241966201e-04,7.503744498189050469e-04,5.017785292043949654e-04,2.485959229243379746e-04,5.020774280960341781e-04,1.531708338856408412e-02,1.330938138096826151e+00,6.268031995611870154e-04,3.827625422891748068e-04,2.440406569036093092e-04,3.826430047934044993e-04,2.795688169421600006e-02,6.412334441265556961e-01,0.000000000000000000e+00
7.396319844624389033e-04,4.953677032275702807e-04,2.442642818734500412e-04,8.659541631387251276e-04,6.182538463834799354e-04,2.477003171594650897e-04,6.185851131252640940e-04,2.134632443402321306e-02,1.854000803985400125e+00,7.402665866686243285e-04,4.966473510810115021e-04,2.436192342368021413e-04,4.964995768857681773e-04,3.110739966727409447e-02,1.155965541285695508e+00,0.000000000000000000e+00
7.467653347393547617e-04,5.024542936727347279e-04,2.443110414536390097e-04,7.578438548195648656e-04,5.138764551254950417e-04,2.439673994053413915e-04,5.141810977396276457e-04,2.684128267272011328e-02,2.400388681562617421e+00,6.378468965771627369e-04,3.948824405635781775e-04,2.429644560749850697e-04,3.947586331972312377e-04,2.394913119812412325e-02,3.862608571071177721e-01,0.000000000000000000e+00
7.424765190080506727e-04,4.978315171180664779e-04,2.446450024318108695e-04,7.486290564956438881e-04,5.007792317464629731e-04,2.478498248069266070e-04,5.010686788838934584e-04,1.960242053209302129e-02,1.720363058469956741e+00,6.254960437509612036e-04,3.817812877953767592e-04,2.437147547889752361e-04,3.816683384323273477e-04,2.705764149497701804e-02,7.215991160192061216e-01,0.000000000000000000e+00
7.471649630733349793e-04,5.032289728621842451e-04,2.439359903562828772e-04,8.407183195231482387e-04,5.960605342388300767e-04,2.446577846491154967e-04,5.964043677573759071e-04,2.249585391974685822e-02,1.953479654155671597e+00,7.097311190207673207e-04,4.670731279997052685e-04,2.426579912052635290e-04,4.669303712800167714e-04,3.898054900954778940e-02,1.456078670977149159e+00,0.000000000000000000e+00
7.413143174106037389e-04,4.974118462299923415e-04,2.439024709096980872e-04,7.691893973507888662e-04,5.234825362022670764e-04,2.457068606865562546e-04,5.237947081918123285e-04,2.539240282745413441e-02,2.388446168566588312e+00,6.422082030750764095e-04,4.009265172759951122e-04,2.412816861674841966e-04,4.007978550979370566e-04,3.045770504471214876e-02,9.466576725826598704e-01,0.000000000000000000e+00
7.350656787627698639e-04,4.913625527594976412e-04,2.437031264289931233e-04,7.838013841556237468e-04,5.364949533291760077e-04,2.473064301334994362e-04,5.367589822582539277e-04,1.807301684426334057e-02,1.610755754722049460e+00,6.618875530518921520e-04,4.194331192558843364e-04,2.424544339802092653e-04,4.193355403588590129e-04,2.793881521703497559e-02,1.147560518817044795e+00,0.000000000000000000e+00
7.298944589646008370e-04,4.858071237554503785e-04,2.440873348221314014e-04,7.456308504472309228e-04,5.013234114726184808e-04,2.443074385126468525e-04,5.015973311785574531e-04,2.540502943378876444e-02,2.044403774372767657e+00,6.289999408427358451e-04,3.869305787836928583e-04,2.420693629186498332e-04,3.868226213382267909e-04,3.951644787968803391e-02,1.267502889619208872e+00,7.456308504472309228e-04
7.297230029585177009e-04,4.857920521510792180e-04,2.439309522394088293e-04,1.029882493654325076e-03,7.774564565763631340e-04,2.524260337287116489e-04,7.777397462269667770e-04,8.545247769660254539e-03,3.738828791829291731e-01,8.946855602597322604e-04,6.499007475151746729e-04,2.447848153233779371e-04,6.498290417355852451e-04,1.604281999875017267e-02,7.852554317214526236e-01,0.000000000000000000e+00
7.174790385916106263e-04,4.735093484572295923e-04,2.439696908697171424e-04,7.785586537451423799e-04,5.259947098411863788e-04,2.525639446546501044e-04,5.262855871990666399e-04,9.887386500730425618e-03,7.094396665634121746e-01,6.479410267236567844e-04,4.025645642359603664e-04,2.453764602772789136e-04,4.024613984312681836e-04,1.444317058953178447e-02,7.538289016229100525e-01,0.000000000000000000e+00
7.402516149592516369e-04,4.961473295940990345e-04,2.441042846104655181e-04,7.433465120450978179e-04,4.981891590490242867e-04,2.451573532848020450e-04,4.984703228305388751e-04,2.301576389187691418e-02,1.831563151936279610e+00,6.242500104055295415e-04,3.816697838370401502e-04,2.425802273052952713e-04,3.815584457559957491e-04,4.492317192507472301e-02,1.273684962478000671e+00,7.433465120450978179e-04
7.295187846311625233e-04,4.852820050067013454e-04,2.442367793922498465e-04,7.729095613328917447e-04,5.230452696282771475e-04,2.498642881821271739e-04,5.233238568530275674e-04,2.116105121822784221e-02,1.911697294970508665e+00,6.448988587092529872e-04,4.013470495743519796e-04,2.435518104857116656e-04,4.012449658866612708e-04,2.539831711043836343e-02,9.699499938869848847e-01,0.000000000000000000e+00
7.344446182693726601e-04,4.902009826029360721e-04,2.442436356277346361e-04,7.469361100072366292e-04,5.008519798312114669e-04,2.460841297140596269e-04,5.011349047592961051e-04,2.103324724044392316e-02,1.878592147724702954e+00,6.247636395946679945e-04,3.836202112965694236e-04,2.411434302015135779e-04,3.835113623153840290e-04,2.907090039517937902e-02,1.341056217032019049e+00,0.000000000000000000e+00
7.308110784930598640e-04,4.863639342534526681e-04,2.444471423625648918e-04,7.962390733328426375e-04,5.532957479844630849e-04,2.429433266765304935e-04,5.536300077691073485e-04,3.100357499742915218e-02,2.728066257695900276e+00,6.645317182027369717e-04,4.230457193386163279e-04,2.414859991711230329e-04,4.229136731602384019e-04,2.913582859861421626e-02,3.191527782473713160e-01,0.000000000000000000e+00
7.237684689282607641e-04,4.798855255954704571e-04,2.438829431102544230e-04,7.418230943296784700e-04,4.983778140047521012e-04,2.434452822305343373e-04,4.986567170870092290e-04,2.718689559058364361e-02,2.082487102277809754e+00,6.254566002014301518e-04,3.839659600745579950e-04,2.414906439337022792e-04,3.838548202077321785e-04,3.083504445697416232e-02,3.820430390769615769e-01,7.418230943296784700e-04
7.252959365243751271e-04,4.819934852577639349e-04,2.433024526211777434e-04,8.279347920694225338e-04,5.812152684527626756e-04,2.467195218265433548e-04,5.814631548227892997e-04,2.112491465140815469e-02,1.739250520098721609e+00,7.099670565290227154e-04,4.680780178738585076e-04,2.418890390849676175e-04,4.679889960950900027e-04,3.026258424325246887e-02,1.349354145873803645e+00,0.000000000000000000e+00
7.302239001217729125e-04,4.861468902124621940e-04,2.440770099093107185e-04,7.788845591315452952e-04,5.333650028443939371e-04,2.455195576730480182e-04,5.336212013534928720e-04,2.642201291614991107e-02,2.010838548711035401e+00,6.618651848547711181e-04,4.195668151919466752e-04,2.422983673296059178e-04,4.194696520607673110e-04,3.595387466381846919e-02,1.068494889826979488e+00,0.000000000000000000e+00
7.412618168095929478e-04,4.962510836660240492e-04,2.450107350012601997e-04,1.035509216885585008e-03,7.860681158374987825e-04,2.494411004128836143e-04,7.863194103347174351e-04,1.147550456448812040e-02,1.069219295604852960e+00,9.246299316898334104e-04,6.827392120735586078e-04,2.418907198618767355e-04,6.826644039808040312e-04,1.640232860885231653e-02,1.503490936338494066e+00,0.000000000000000000e+00
7.397398211593254327e-04,4.954018073050897716e-04,2.443380150733455978e-04,7.969436587050690492e-04,5.462878954916498093e-04,2.506557614233026823e-04,5.465675030944841225e-04,9.877241259300910750e-03,7.676766233635134995e-01,6.657165626480483853e-04,4.224244875780342281e-04,2.432920760524219430e-04,4.223256100465262405e-04,1.904687111234859911e-02,1.182018630497623235e+00,0.000000000000000000e+00
